,date,team_a,team_b,score
2524,2013-02-22,1610612754,1610612765,196.0
2525,2013-02-22,1610612751,1610612745,202.0
2526,2013-02-22,1610612737,1610612758,230.0
2527,2013-02-22,1610612763,1610612753,170.0
2528,2013-02-22,1610612740,1610612742,204.0
2529,2013-02-22,1610612760,1610612750,238.0
2530,2013-02-22,1610612756,1610612738,201.0
2531,2013-02-22,1610612747,1610612757,218.0
2532,2013-02-22,1610612744,1610612759,208.0
2533,2013-02-21,1610612741,1610612748,153.0
2534,2013-02-21,1610612746,1610612759,206.0
2535,2013-02-20,1610612761,1610612763,170.0
2536,2013-02-20,1610612766,1610612765,204.0
2537,2013-02-20,1610612754,1610612752,216.0
2538,2013-02-20,1610612739,1610612740,205.0
2539,2013-02-20,1610612737,1610612748,193.0
2540,2013-02-20,1610612749,1610612751,191.0
2541,2013-02-20,1610612745,1610612760,241.0
2542,2013-02-20,1610612750,1610612755,181.0
2543,2013-02-20,1610612742,1610612753,207.0
2544,2013-02-20,1610612747,1610612738,212.0
2545,2013-02-20,1610612744,1610612756,206.0
2546,2013-02-19,1610612764,1610612761,184.0
2547,2013-02-19,1610612753,1610612766,197.0
2548,2013-02-19,1610612751,1610612749,224.0
2549,2013-02-19,1610612765,1610612763,196.0
2550,2013-02-19,1610612740,1610612741,183.0
2551,2013-02-19,1610612743,1610612738,187.0
2552,2013-02-19,1610612762,1610612744,216.0
2553,2013-02-19,1610612758,1610612759,210.0
2554,2013-02-19,1610612757,1610612756,200.0
2555,2013-02-14,1610612760,1610612748,210.0
2556,2013-02-14,1610612747,1610612746,226.0
2557,2013-02-13,1610612753,1610612737,184.0
2558,2013-02-13,1610612739,1610612759,191.0
2559,2013-02-13,1610612754,1610612766,178.0
2560,2013-02-13,1610612738,1610612741,140.0
2561,2013-02-13,1610612751,1610612743,227.0
2562,2013-02-13,1610612752,1610612761,180.0
2563,2013-02-13,1610612765,1610612764,181.0
2564,2013-02-13,1610612749,1610612755,186.0
2565,2013-02-13,1610612740,1610612757,162.0
2566,2013-02-13,1610612750,1610612762,190.0
2567,2013-02-13,1610612742,1610612758,223.0
2568,2013-02-13,1610612746,1610612745,202.0
2569,2013-02-12,1610612761,1610612743,217.0
2570,2013-02-12,1610612748,1610612757,221.0
2571,2013-02-12,1610612763,1610612758,209.0
2572,2013-02-12,1610612762,1610612760,203.0
2573,2013-02-12,1610612747,1610612756,176.0
2574,2013-02-12,1610612744,1610612745,223.0
2575,2013-02-11,1610612755,1610612746,197.0
2576,2013-02-11,1610612766,1610612738,185.0
2577,2013-02-11,1610612739,1610612750,192.0
2578,2013-02-11,1610612754,1610612751,173.0
2579,2013-02-11,1610612765,1610612740,191.0
2580,2013-02-11,1610612741,1610612759,192.0
2581,2013-02-11,1610612749,1610612764,192.0
2582,2013-02-11,1610612742,1610612737,206.0
2583,2013-02-10,1610612752,1610612746,190.0
2584,2013-02-10,1610612748,1610612747,204.0
2585,2013-02-10,1610612738,1610612743,232.0
2586,2013-02-10,1610612761,1610612740,191.0
2587,2013-02-10,1610612753,1610612757,214.0
2588,2013-02-10,1610612763,1610612750,193.0
2589,2013-02-10,1610612751,1610612759,197.0
2590,2013-02-10,1610612756,1610612760,166.0
2591,2013-02-10,1610612758,1610612745,228.0
2592,2013-02-09,1610612739,1610612743,214.0
2593,2013-02-09,1610612755,1610612766,163.0
2594,2013-02-09,1610612749,1610612765,205.0
2595,2013-02-09,1610612742,1610612744,207.0
2596,2013-02-09,1610612758,1610612762,229.0
2597,2013-02-08,1610612764,1610612751,163.0
2598,2013-02-08,1610612766,1610612747,193.0
2599,2013-02-08,1610612754,1610612761,198.0
2600,2013-02-08,1610612737,1610612740,211.0
2601,2013-02-08,1610612765,1610612759,228.0
2602,2013-02-08,1610612739,1610612753,227.0
2603,2013-02-08,1610612748,1610612746,200.0
2604,2013-02-08,1610612763,1610612744,192.0
2605,2013-02-08,1610612745,1610612757,221.0
2606,2013-02-08,1610612760,1610612756,223.0
2607,2013-02-08,1610612750,1610612752,194.0
2608,2013-02-08,1610612762,1610612741,182.0
2609,2013-02-07,1610612738,1610612747,211.0
2610,2013-02-07,1610612743,1610612741,224.0
2611,2013-02-06,1610612761,1610612738,194.0
2612,2013-02-06,1610612755,1610612754,157.0
2613,2013-02-06,1610612764,1610612752,202.0
2614,2013-02-06,1610612753,1610612746,162.0
2615,2013-02-06,1610612739,1610612766,217.0
2616,2013-02-06,1610612737,1610612763,195.0
2617,2013-02-06,1610612748,1610612745,222.0
2618,2013-02-06,1610612765,1610612751,183.0
2619,2013-02-06,1610612740,1610612756,177.0
2620,2013-02-06,1610612760,1610612744,217.0
2621,2013-02-06,1610612742,1610612757,204.0
2622,2013-02-06,1610612750,1610612759,198.0
2623,2013-02-06,1610612762,1610612749,186.0
2624,2013-02-05,1610612754,1610612737,217.0
2625,2013-02-05,1610612751,1610612747,175.0
2626,2013-02-05,1610612763,1610612756,186.0
2627,2013-02-05,1610612745,1610612744,249.0
2628,2013-02-05,1610612743,1610612749,216.0
2629,2013-02-04,1610612754,1610612741,212.0
2630,2013-02-04,1610612755,1610612753,139.0
2631,2013-02-04,1610612764,1610612746,188.0
2632,2013-02-04,1610612752,1610612765,184.0
2633,2013-02-04,1610612748,1610612766,193.0
2634,2013-02-04,1610612760,1610612742,203.0
2635,2013-02-04,1610612750,1610612757,198.0
2636,2013-02-04,1610612762,1610612758,189.0
2637,2013-02-03,1610612738,1610612746,210.0
2638,2013-02-03,1610612765,1610612747,195.0
2639,2013-02-03,1610612761,1610612748,185.0
2640,2013-02-02,1610612737,1610612741,169.0
2641,2013-02-02,1610612752,1610612758,201.0
2642,2013-02-02,1610612739,1610612760,225.0
2643,2013-02-02,1610612745,1610612766,204.0
2644,2013-02-02,1610612750,1610612740,201.0
2645,2013-02-02,1610612749,1610612753,205.0
2646,2013-02-02,1610612759,1610612764,182.0
2647,2013-02-02,1610612757,1610612762,204.0
2648,2013-02-02,1610612744,1610612756,206.0
2649,2013-02-01,1610612761,1610612746,171.0
2650,2013-02-01,1610612754,1610612748,191.0
2651,2013-02-01,1610612738,1610612753,181.0
2652,2013-02-01,1610612751,1610612741,182.0
2653,2013-02-01,1610612752,1610612749,182.0
2654,2013-02-01,1610612755,1610612758,169.0
2655,2013-02-01,1610612765,1610612739,216.0
2656,2013-02-01,1610612763,1610612764,161.0
2657,2013-02-01,1610612743,1610612740,211.0
2658,2013-02-01,1610612762,1610612757,163.0
2659,2013-02-01,1610612756,1610612742,208.0
2660,2013-02-01,1610612750,1610612747,211.0
2661,2013-01-31,1610612760,1610612763,195.0
2662,2013-01-31,1610612744,1610612742,197.0
2663,2013-01-30,1610612755,1610612764,176.0
2664,2013-01-30,1610612754,1610612765,177.0
2665,2013-01-30,1610612738,1610612758,180.0
2666,2013-01-30,1610612752,1610612753,210.0
2667,2013-01-30,1610612737,1610612761,185.0
2668,2013-01-30,1610612751,1610612748,190.0
2669,2013-01-30,1610612749,1610612741,192.0
2670,2013-01-30,1610612750,1610612746,186.0
2671,2013-01-30,1610612759,1610612766,180.0
2672,2013-01-30,1610612743,1610612745,228.0
2673,2013-01-30,1610612762,1610612740,203.0
2674,2013-01-30,1610612756,1610612747,178.0
2675,2013-01-29,1610612739,1610612744,203.0
2676,2013-01-29,1610612765,1610612749,207.0
2677,2013-01-29,1610612757,1610612742,210.0
2678,2013-01-29,1610612747,1610612740,217.0
2679,2013-01-28,1610612761,1610612744,216.0
2680,2013-01-28,1610612755,1610612763,203.0
2681,2013-01-28,1610612764,1610612758,190.0
2682,2013-01-28,1610612751,1610612753,174.0
2683,2013-01-28,1610612741,1610612766,178.0
2684,2013-01-28,1610612743,1610612754,203.0
2685,2013-01-28,1610612762,1610612745,205.0
2686,2013-01-27,1610612738,1610612748,198.0
2687,2013-01-27,1610612747,1610612760,201.0
2688,2013-01-27,1610612753,1610612765,206.0
2689,2013-01-27,1610612763,1610612740,174.0
2690,2013-01-27,1610612752,1610612737,210.0
2691,2013-01-27,1610612742,1610612756,205.0
2692,2013-01-27,1610612746,1610612757,179.0
2693,2013-01-26,1610612761,1610612739,197.0
2694,2013-01-26,1610612755,1610612752,177.0
2695,2013-01-26,1610612764,1610612741,159.0
2696,2013-01-26,1610612766,1610612750,203.0
2697,2013-01-26,1610612745,1610612751,225.0
2698,2013-01-26,1610612749,1610612744,211.0
2699,2013-01-26,1610612759,1610612756,207.0
2700,2013-01-26,1610612743,1610612758,214.0
2701,2013-01-26,1610612762,1610612754,224.0
2702,2013-01-26,1610612757,1610612746,201.0
2703,2013-01-25,1610612764,1610612750,215.0
2704,2013-01-25,1610612737,1610612738,234.0
2705,2013-01-25,1610612748,1610612765,198.0
2706,2013-01-25,1610612739,1610612749,221.0
2707,2013-01-25,1610612741,1610612744,190.0
2708,2013-01-25,1610612763,1610612751,178.0
2709,2013-01-25,1610612740,1610612745,182.0
2710,2013-01-25,1610612742,1610612759,220.0
2711,2013-01-25,1610612758,1610612760,200.0
2712,2013-01-25,1610612747,1610612762,186.0
2713,2013-01-24,1610612753,1610612761,192.0
2714,2013-01-24,1610612738,1610612752,175.0
2715,2013-01-24,1610612756,1610612746,181.0
2716,2013-01-23,1610612741,1610612765,167.0
2717,2013-01-23,1610612766,1610612737,196.0
2718,2013-01-23,1610612758,1610612756,202.0
2719,2013-01-23,1610612748,1610612761,239.0
2720,2013-01-23,1610612757,1610612754,180.0
2721,2013-01-23,1610612763,1610612747,199.0
2722,2013-01-23,1610612745,1610612743,200.0
2723,2013-01-23,1610612744,1610612760,203.0
2724,2013-01-23,1610612750,1610612751,174.0
2725,2013-01-23,1610612759,1610612740,208.0
2726,2013-01-23,1610612762,1610612764,180.0
2727,2013-01-22,1610612746,1610612760,206.0
2728,2013-01-22,1610612739,1610612738,185.0
2729,2013-01-22,1610612749,1610612755,212.0
2730,2013-01-22,1610612765,1610612753,195.0
2731,2013-01-21,1610612763,1610612754,163.0
2732,2013-01-21,1610612740,1610612758,219.0
2733,2013-01-21,1610612766,1610612745,194.0
2734,2013-01-21,1610612737,1610612750,200.0
2735,2013-01-21,1610612752,1610612751,173.0
2736,2013-01-21,1610612744,1610612746,205.0
2737,2013-01-21,1610612755,1610612759,175.0
2738,2013-01-21,1610612741,1610612747,178.0
2739,2013-01-21,1610612757,1610612764,193.0
2740,2013-01-20,1610612761,1610612747,211.0
2741,2013-01-20,1610612753,1610612742,216.0
2742,2013-01-20,1610612765,1610612738,191.0
2743,2013-01-20,1610612743,1610612760,239.0
2744,2013-01-19,1610612766,1610612758,190.0
2745,2013-01-19,1610612737,1610612759,191.0
2746,2013-01-19,1610612741,1610612763,167.0
2747,2013-01-19,1610612740,1610612744,228.0
2748,2013-01-19,1610612750,1610612745,171.0
2749,2013-01-19,1610612762,1610612739,207.0
2750,2013-01-19,1610612757,1610612749,214.0
2751,2013-01-19,1610612746,1610612764,181.0
2752,2013-01-18,1610612738,1610612741,199.0
2753,2013-01-18,1610612755,1610612761,209.0
2754,2013-01-18,1610612753,1610612766,206.0
2755,2013-01-18,1610612754,1610612745,200.0
2756,2013-01-18,1610612751,1610612737,183.0
2757,2013-01-18,1610612763,1610612758,154.0
2758,2013-01-18,1610612759,1610612744,183.0
2759,2013-01-18,1610612743,1610612764,220.0
2760,2013-01-18,1610612742,1610612760,231.0
2761,2013-01-17,1610612765,1610612752,189.0
2762,2013-01-17,1610612750,1610612746,167.0
2763,2013-01-17,1610612756,1610612749,192.0
2764,2013-01-17,1610612747,1610612748,189.0
2765,2013-01-16,1610612761,1610612741,212.0
2766,2013-01-16,1610612753,1610612754,183.0
2767,2013-01-16,1610612737,1610612751,204.0
2768,2013-01-16,1610612738,1610612740,168.0
2769,2013-01-16,1610612760,1610612743,214.0
2770,2013-01-16,1610612742,1610612745,205.0
2771,2013-01-16,1610612759,1610612763,185.0
2772,2013-01-16,1610612758,1610612764,189.0
2773,2013-01-16,1610612757,1610612739,181.0
2774,2013-01-16,1610612744,1610612748,167.0
2775,2013-01-15,1610612755,1610612740,210.0
2776,2013-01-15,1610612766,1610612754,179.0
2777,2013-01-15,1610612751,1610612761,219.0
2778,2013-01-15,1610612745,1610612746,226.0
2779,2013-01-15,1610612743,1610612757,226.0
2780,2013-01-15,1610612747,1610612749,192.0
2781,2013-01-14,1610612764,1610612753,211.0
2782,2013-01-14,1610612738,1610612766,189.0
2783,2013-01-14,1610612741,1610612737,155.0
2784,2013-01-14,1610612763,1610612746,172.0
2785,2013-01-14,1610612742,1610612750,211.0
2786,2013-01-14,1610612762,1610612748,201.0
2787,2013-01-14,1610612756,1610612760,192.0
2788,2013-01-14,1610612758,1610612739,242.0
2789,2013-01-13,1610612752,1610612740,187.0
2790,2013-01-13,1610612761,1610612749,203.0
2791,2013-01-13,1610612751,1610612754,183.0
2792,2013-01-13,1610612759,1610612750,194.0
2793,2013-01-13,1610612743,1610612744,221.0
2794,2013-01-13,1610612757,1610612760,170.0
2795,2013-01-13,1610612747,1610612739,206.0
2796,2013-01-12,1610612746,1610612753,205.0
2797,2013-01-12,1610612764,1610612737,176.0
2798,2013-01-12,1610612754,1610612766,184.0
2799,2013-01-12,1610612755,1610612745,207.0
2800,2013-01-12,1610612765,1610612762,177.0
2801,2013-01-12,1610612741,1610612756,178.0
2802,2013-01-12,1610612742,1610612763,187.0
2803,2013-01-12,1610612758,1610612748,227.0
2804,2013-01-11,1610612761,1610612766,177.0
2805,2013-01-11,1610612738,1610612745,194.0
2806,2013-01-11,1610612751,1610612756,178.0
2807,2013-01-11,1610612737,1610612762,198.0
2808,2013-01-11,1610612752,1610612741,209.0
2809,2013-01-11,1610612763,1610612759,199.0
2810,2013-01-11,1610612740,1610612750,196.0
2811,2013-01-11,1610612749,1610612765,190.0
2812,2013-01-11,1610612743,1610612739,189.0
2813,2013-01-11,1610612747,1610612760,217.0
2814,2013-01-11,1610612744,1610612757,200.0
2815,2013-01-10,1610612754,1610612752,157.0
2816,2013-01-10,1610612758,1610612742,229.0
2817,2013-01-10,1610612757,1610612748,182.0
2818,2013-01-09,1610612761,1610612755,162.0
2819,2013-01-09,1610612766,1610612762,214.0
2820,2013-01-09,1610612739,1610612737,182.0
2821,2013-01-09,1610612738,1610612756,166.0
2822,2013-01-09,1610612741,1610612749,200.0
2823,2013-01-09,1610612740,1610612745,167.0
2824,2013-01-09,1610612759,1610612747,213.0
2825,2013-01-09,1610612760,1610612750,190.0
2826,2013-01-09,1610612743,1610612753,213.0
2827,2013-01-09,1610612746,1610612742,192.0
2828,2013-01-09,1610612744,1610612763,181.0
2829,2013-01-08,1610612755,1610612751,198.0
2830,2013-01-08,1610612754,1610612748,164.0
2831,2013-01-08,1610612749,1610612756,207.0
2832,2013-01-08,1610612745,1610612747,237.0
2833,2013-01-08,1610612750,1610612737,211.0
2834,2013-01-07,1610612764,1610612760,200.0
2835,2013-01-07,1610612752,1610612738,198.0
2836,2013-01-07,1610612741,1610612739,210.0
2837,2013-01-07,1610612740,1610612759,183.0
2838,2013-01-07,1610612762,1610612742,194.0
2839,2013-01-07,1610612758,1610612763,194.0
2840,2013-01-07,1610612757,1610612753,244.0
2841,2013-01-06,1610612761,1610612760,196.0
2842,2013-01-06,1610612748,1610612764,170.0
2843,2013-01-06,1610612765,1610612766,209.0
2844,2013-01-06,1610612756,1610612763,173.0
2845,2013-01-06,1610612747,1610612743,217.0
2846,2013-01-05,1610612737,1610612738,170.0
2847,2013-01-05,1610612753,1610612752,220.0
2848,2013-01-05,1610612754,1610612749,175.0
2849,2013-01-05,1610612751,1610612758,206.0
2850,2013-01-05,1610612739,1610612745,216.0
2851,2013-01-05,1610612750,1610612757,199.0
2852,2013-01-05,1610612742,1610612740,195.0
2853,2013-01-05,1610612759,1610612755,195.0
2854,2013-01-05,1610612743,1610612762,201.0
2855,2013-01-05,1610612746,1610612744,204.0
2856,2013-01-04,1610612761,1610612758,201.0
2857,2013-01-04,1610612764,1610612751,228.0
2858,2013-01-04,1610612766,1610612739,210.0
2859,2013-01-04,1610612765,1610612737,169.0
2860,2013-01-04,1610612748,1610612741,185.0
2861,2013-01-04,1610612738,1610612754,169.0
2862,2013-01-04,1610612763,1610612757,170.0
2863,2013-01-04,1610612760,1610612755,194.0
2864,2013-01-04,1610612749,1610612745,216.0
2865,2013-01-04,1610612756,1610612762,167.0
2866,2013-01-04,1610612746,1610612747,209.0
2867,2013-01-03,1610612752,1610612759,183.0
2868,2013-01-03,1610612743,1610612750,198.0
2869,2013-01-02,1610612761,1610612757,181.0
2870,2013-01-02,1610612753,1610612741,190.0
2871,2013-01-02,1610612739,1610612758,191.0
2872,2013-01-02,1610612754,1610612764,170.0
2873,2013-01-02,1610612738,1610612763,176.0
2874,2013-01-02,1610612748,1610612742,228.0
2875,2013-01-02,1610612749,1610612759,227.0
2876,2013-01-02,1610612745,1610612740,196.0
2877,2013-01-02,1610612760,1610612751,203.0
2878,2013-01-02,1610612762,1610612750,190.0
2879,2013-01-02,1610612756,1610612755,184.0
2880,2013-01-02,1610612744,1610612746,209.0
2881,2013-01-01,1610612764,1610612742,197.0
2882,2013-01-01,1610612752,1610612757,205.0
2883,2013-01-01,1610612765,1610612758,200.0
2884,2013-01-01,1610612740,1610612737,181.0
2885,2013-01-01,1610612743,1610612746,170.0
2886,2013-01-01,1610612747,1610612755,202.0
2887,2012-12-31,1610612754,1610612763,171.0
2888,2012-12-31,1610612741,1610612766,172.0
2889,2012-12-31,1610612753,1610612748,222.0
2890,2012-12-31,1610612745,1610612737,227.0
2891,2012-12-31,1610612759,1610612751,177.0
2892,2012-12-31,1610612760,1610612756,210.0
2893,2012-12-30,1610612765,1610612749,190.0
2894,2012-12-30,1610612742,1610612759,197.0
2895,2012-12-30,1610612758,1610612738,214.0
2896,2012-12-30,1610612746,1610612762,203.0
2897,2012-12-29,1610612766,1610612740,193.0
2898,2012-12-29,1610612737,1610612754,209.0
2899,2012-12-29,1610612753,1610612761,211.0
2900,2012-12-29,1610612751,1610612739,203.0
2901,2012-12-29,1610612741,1610612764,164.0
2902,2012-12-29,1610612763,1610612743,153.0
2903,2012-12-29,1610612745,1610612760,218.0
2904,2012-12-29,1610612750,1610612756,218.0
2905,2012-12-29,1610612749,1610612748,189.0
2906,2012-12-29,1610612757,1610612755,174.0
2907,2012-12-29,1610612744,1610612738,184.0
2908,2012-12-28,1610612764,1610612753,202.0
2909,2012-12-28,1610612754,1610612756,188.0
2910,2012-12-28,1610612751,1610612766,178.0
2911,2012-12-28,1610612765,1610612748,208.0
2912,2012-12-28,1610612739,1610612737,196.0
2913,2012-12-28,1610612740,1610612761,201.0
2914,2012-12-28,1610612742,1610612743,191.0
2915,2012-12-28,1610612759,1610612745,238.0
2916,2012-12-28,1610612762,1610612746,230.0
2917,2012-12-28,1610612758,1610612752,211.0
2918,2012-12-28,1610612747,1610612757,191.0
2919,2012-12-28,1610612744,1610612755,185.0
2920,2012-12-27,1610612760,1610612742,216.0
2921,2012-12-27,1610612746,1610612738,183.0
2922,2012-12-26,1610612764,1610612739,171.0
2923,2012-12-26,1610612766,1610612748,197.0
2924,2012-12-26,1610612753,1610612740,191.0
2925,2012-12-26,1610612737,1610612765,245.0
2926,2012-12-26,1610612749,1610612751,201.0
2927,2012-12-26,1610612763,1610612755,188.0
2928,2012-12-26,1610612750,1610612745,171.0
2929,2012-12-26,1610612759,1610612761,180.0
2930,2012-12-26,1610612743,1610612747,240.0
2931,2012-12-26,1610612762,1610612744,177.0
2932,2012-12-26,1610612756,1610612752,196.0
2933,2012-12-26,1610612757,1610612758,200.0
2934,2012-12-25,1610612751,1610612738,169.0
2935,2012-12-25,1610612747,1610612752,194.0
2936,2012-12-25,1610612748,1610612760,200.0
2937,2012-12-25,1610612741,1610612745,217.0
2938,2012-12-25,1610612746,1610612743,212.0
2939,2012-12-23,1610612751,1610612755,187.0
2940,2012-12-23,1610612752,1610612750,185.0
2941,2012-12-23,1610612753,1610612762,190.0
2942,2012-12-23,1610612759,1610612742,220.0
2943,2012-12-23,1610612756,1610612746,180.0
2944,2012-12-23,1610612758,1610612757,204.0
2945,2012-12-22,1610612764,1610612765,183.0
2946,2012-12-22,1610612737,1610612741,167.0
2947,2012-12-22,1610612748,1610612762,194.0
2948,2012-12-22,1610612740,1610612754,156.0
2949,2012-12-22,1610612745,1610612763,217.0
2950,2012-12-22,1610612749,1610612739,176.0
2951,2012-12-22,1610612743,1610612766,198.0
2952,2012-12-22,1610612757,1610612756,189.0
2953,2012-12-22,1610612744,1610612747,233.0
2954,2012-12-21,1610612761,1610612753,183.0
2955,2012-12-21,1610612755,1610612737,179.0
2956,2012-12-21,1610612738,1610612749,193.0
2957,2012-12-21,1610612752,1610612741,216.0
2958,2012-12-21,1610612765,1610612764,168.0
2959,2012-12-21,1610612739,1610612754,188.0
2960,2012-12-21,1610612763,1610612742,174.0
2961,2012-12-21,1610612759,1610612740,193.0
2962,2012-12-21,1610612746,1610612758,182.0
2963,2012-12-21,1610612744,1610612766,215.0
2964,2012-12-20,1610612750,1610612760,192.0
